1010042	東京都	千代田区	神田東松下町
1010027	東京都	千代田区	神田平河町
1010023	東京都	千代田区	神田松永町
1010038	東京都	千代田区	神田美倉町
1010053	東京都	千代田区	神田美土代町
1020094	東京都	千代田区	紀尾井町
1020091	東京都	千代田区	北の丸公園
1020074	東京都	千代田区	九段南
1020073	東京都	千代田区	九段北
1000002	東京都	千代田区	皇居外苑
1020083	東京都	千代田区	麹町
1020076	東京都	千代田区	五番町
1010064	東京都	千代田区	猿楽町
1020075	東京都	千代田区	三番町
1010021	東京都	千代田区	外神田
1000001	東京都	千代田区	千代田
1000014	東京都	千代田区	永田町（次のビルを除く）
1006190	東京都	千代田区	永田町山王パークタワー（地階・階層不明）
1006101	東京都	千代田区	永田町山王パークタワー（１階）
1006102	東京都	千代田区	永田町山王パークタワー（２階）
1006103	東京都	千代田区	永田町山王パークタワー（３階）
1006104	東京都	千代田区	永田町山王パークタワー（４階）
1006105	東京都	千代田区	永田町山王パークタワー（５階）
1006106	東京都	千代田区	永田町山王パークタワー（６階）
1006107	東京都	千代田区	永田町山王パークタワー（７階）
1006108	東京都	千代田区	永田町山王パークタワー（８階）
1006109	東京都	千代田区	永田町山王パークタワー（９階）
1006110	東京都	千代田区	永田町山王パークタワー（１０階）
1006111	東京都	千代田区	永田町山王パークタワー（１１階）
1006112	東京都	千代田区	永田町山王パークタワー（１２階）
1006113	東京都	千代田区	永田町山王パークタワー（１３階）
1006114	東京都	千代田区	永田町山王パークタワー（１４階）
1006115	東京都	千代田区	永田町山王パークタワー（１５階）
1006116	東京都	千代田区	永田町山王パークタワー（１６階）
1006117	東京都	千代田区	永田町山王パークタワー（１７階）
1006118	東京都	千代田区	永田町山王パークタワー（１８階）
1006119	東京都	千代田区	永田町山王パークタワー（１９階）
1006120	東京都	千代田区	永田町山王パークタワー（２０階）
1006121	東京都	千代田区	永田町山王パークタワー（２１階）
1006122	東京都	千代田区	永田町山王パークタワー（２２階）
1006123	東京都	千代田区	永田町山王パークタワー（２３階）
1006124	東京都	千代田区	永田町山王パークタワー（２４階）
1006125	東京都	千代田区	永田町山王パークタワー（２５階）
1006126	東京都	千代田区	永田町山王パークタワー（２６階）
1006127	東京都	千代田区	永田町山王パークタワー（２７階）
1006128	東京都	千代田区	永田町山王パークタワー（２８階）
1006129	東京都	千代田区	永田町山王パークタワー（２９階）
1006130	東京都	千代田区	永田町山王パークタワー（３０階）
1006131	東京都	千代田区	永田町山王パークタワー（３１階）
1006132	東京都	千代田区	永田町山王パークタワー（３２階）
1006133	東京都	千代田区	永田町山王パークタワー（３３階）
1006134	東京都	千代田区	永田町山王パークタワー（３４階）
1006135	東京都	千代田区	永田町山王パークタワー（３５階）
1006136	東京都	千代田区	永田町山王パークタワー（３６階）
1006137	東京都	千代田区	永田町山王パークタワー（３７階）
1006138	東京都	千代田区	永田町山王パークタワー（３８階）
1006139	東京都	千代田区	永田町山王パークタワー（３９階）
1006140	東京都	千代田区	永田町山王パークタワー（４０階）
1006141	東京都	千代田区	永田町山王パークタワー（４１階）
1006142	東京都	千代田区	永田町山王パークタワー（４２階）
1006143	東京都	千代田区	永田町山王パークタワー（４３階）
1006144	東京都	千代田区	永田町山王パークタワー（４４階）
1010065	東京都	千代田区	西神田
1020084	東京都	千代田区	二番町
1020092	東京都	千代田区	隼町
1010031	東京都	千代田区	東神田
1000003	東京都	千代田区	一ツ橋（１丁目）
1010003	東京都	千代田区	一ツ橋（２丁目）
1000012	東京都	千代田区	日比谷公園
1020093	東京都	千代田区	平河町
1020071	東京都	千代田区	富士見
1000005	東京都	千代田区	丸の内（次のビルを除く）
1006690	東京都	千代田区	丸の内グラントウキョウサウスタワー（地階・階層不明）
1006601	東京都	千代田区	丸の内グラントウキョウサウスタワー（１階）
1006602	東京都	千代田区	丸の内グラントウキョウサウスタワー（２階）
1006603	東京都	千代田区	丸の内グラントウキョウサウスタワー（３階）
1006604	東京都	千代田区	丸の内グラントウキョウサウスタワー（４階）
1006605	東京都	千代田区	丸の内グラントウキョウサウスタワー（５階）
1006606	東京都	千代田区	丸の内グラントウキョウサウスタワー（６階）
1006607	東京都	千代田区	丸の内グラントウキョウサウスタワー（７階）
1006608	東京都	千代田区	丸の内グラントウキョウサウスタワー（８階）
1006609	東京都	千代田区	丸の内グラントウキョウサウスタワー（９階）
1006610	東京都	千代田区	丸の内グラントウキョウサウスタワー（１０階）
1006611	東京都	千代田区	丸の内グラントウキョウサウスタワー（１１階）
1006612	東京都	千代田区	丸の内グラントウキョウサウスタワー（１２階）
1006613	東京都	千代田区	丸の内グラントウキョウサウスタワー（１３階）
1006614	東京都	千代田区	丸の内グラントウキョウサウスタワー（１４階）
1006615	東京都	千代田区	丸の内グラントウキョウサウスタワー（１５階）
1006616	東京都	千代田区	丸の内グラントウキョウサウスタワー（１６階）
1006617	東京都	千代田区	丸の内グラントウキョウサウスタワー（１７階）
1006618	東京都	千代田区	丸の内グラントウキョウサウスタワー（１８階）
1006619	東京都	千代田区	丸の内グラントウキョウサウスタワー（１９階）
1006620	東京都	千代田区	丸の内グラントウキョウサウスタワー（２０階）
1006621	東京都	千代田区	丸の内グラントウキョウサウスタワー（２１階）
1006622	東京都	千代田区	丸の内グラントウキョウサウスタワー（２２階）
1006623	東京都	千代田区	丸の内グラントウキョウサウスタワー（２３階）
1006624	東京都	千代田区	丸の内グラントウキョウサウスタワー（２４階）
1006625	東京都	千代田区	丸の内グラントウキョウサウスタワー（２５階）
1006626	東京都	千代田区	丸の内グラントウキョウサウスタワー（２６階）
1006627	東京都	千代田区	丸の内グラントウキョウサウスタワー（２７階）
1006628	東京都	千代田区	丸の内グラントウキョウサウスタワー（２８階）
1006629	東京都	千代田区	丸の内グラントウキョウサウスタワー（２９階）
1006630	東京都	千代田区	丸の内グラントウキョウサウスタワー（３０階）
1006631	東京都	千代田区	丸の内グラントウキョウサウスタワー（３１階）
1006632	東京都	千代田区	丸の内グラントウキョウサウスタワー（３２階）
1006633	東京都	千代田区	丸の内グラントウキョウサウスタワー（３３階）
1006634	東京都	千代田区	丸の内グラントウキョウサウスタワー（３４階）
1006635	東京都	千代田区	丸の内グラントウキョウサウスタワー（３５階）
1006636	東京都	千代田区	丸の内グラントウキョウサウスタワー（３６階）
1006637	東京都	千代田区	丸の内グラントウキョウサウスタワー（３７階）
1006638	東京都	千代田区	丸の内グラントウキョウサウスタワー（３８階）
1006639	東京都	千代田区	丸の内グラントウキョウサウスタワー（３９階）
1006640	東京都	千代田区	丸の内グラントウキョウサウスタワー（４０階）
1006641	東京都	千代田区	丸の内グラントウキョウサウスタワー（４１階）
1006642	東京都	千代田区	丸の内グラントウキョウサウスタワー（４２階）
1006790	東京都	千代田区	丸の内グラントウキョウノースタワー（地階・階層不明）
1006701	東京都	千代田区	丸の内グラントウキョウノースタワー（１階）
1006702	東京都	千代田区	丸の内グラントウキョウノースタワー（２階）
1006703	東京都	千代田区	丸の内グラントウキョウノースタワー（３階）
1006704	東京都	千代田区	丸の内グラントウキョウノースタワー（４階）
1006705	東京都	千代田区	丸の内グラントウキョウノースタワー（５階）
1006706	東京都	千代田区	丸の内グラントウキョウノースタワー（６階）
1006707	東京都	千代田区	丸の内グラントウキョウノースタワー（７階）
1006708	東京都	千代田区	丸の内グラントウキョウノースタワー（８階）
1006709	東京都	千代田区	丸の内グラントウキョウノースタワー（９階）
1006710	東京都	千代田区	丸の内グラントウキョウノースタワー（１０階）
1006711	東京都	千代田区	丸の内グラントウキョウノースタワー（１１階）
1006712	東京都	千代田区	丸の内グラントウキョウノースタワー（１２階）
1006713	東京都	千代田区	丸の内グラントウキョウノースタワー（１３階）
1006714	東京都	千代田区	丸の内グラントウキョウノースタワー（１４階）
1006715	東京都	千代田区	丸の内グラントウキョウノースタワー（１５階）
1006716	東京都	千代田区	丸の内グラントウキョウノースタワー（１６階）
1006717	東京都	千代田区	丸の内グラントウキョウノースタワー（１７階）
1006718	東京都	千代田区	丸の内グラントウキョウノースタワー（１８階）
1006719	東京都	千代田区	丸の内グラントウキョウノースタワー（１９階）
1006720	東京都	千代田区	丸の内グラントウキョウノースタワー（２０階）
1006721	東京都	千代田区	丸の内グラントウキョウノースタワー（２１階）
1006722	東京都	千代田区	丸の内グラントウキョウノースタワー（２２階）
1006723	東京都	千代田区	丸の内グラントウキョウノースタワー（２３階）
1006724	東京都	千代田区	丸の内グラントウキョウノースタワー（２４階）
1006725	東京都	千代田区	丸の内グラントウキョウノースタワー（２５階）
1006726	東京都	千代田区	丸の内グラントウキョウノースタワー（２６階）
1006727	東京都	千代田区	丸の内グラントウキョウノースタワー（２７階）
1006728	東京都	千代田区	丸の内グラントウキョウノースタワー（２８階）
1006729	東京都	千代田区	丸の内グラントウキョウノースタワー（２９階）
1006730	東京都	千代田区	丸の内グラントウキョウノースタワー（３０階）
1006731	東京都	千代田区	丸の内グラントウキョウノースタワー（３１階）
1006732	東京都	千代田区	丸の内グラントウキョウノースタワー（３２階）
1006733	東京都	千代田区	丸の内グラントウキョウノースタワー（３３階）
1006734	東京都	千代田区	丸の内グラントウキョウノースタワー（３４階）
1006735	東京都	千代田区	丸の内グラントウキョウノースタワー（３５階）
1006736	東京都	千代田区	丸の内グラントウキョウノースタワー（３６階）
1006737	東京都	千代田区	丸の内グラントウキョウノースタワー（３７階）
1006738	東京都	千代田区	丸の内グラントウキョウノースタワー（３８階）
1006739	東京都	千代田区	丸の内グラントウキョウノースタワー（３９階）
1006740	東京都	千代田区	丸の内グラントウキョウノースタワー（４０階）
1006741	東京都	千代田区	丸の内グラントウキョウノースタワー（４１階）
1006742	東京都	千代田区	丸の内グラントウキョウノースタワー（４２階）
1006743	東京都	千代田区	丸の内グラントウキョウノースタワー（４３階）
1006590	東京都	千代田区	丸の内新丸の内ビルディング（地階・階層不明）
1006501	東京都	千代田区	丸の内新丸の内ビルディング（１階）
1006502	東京都	千代田区	丸の内新丸の内ビルディング（２階）
1006503	東京都	千代田区	丸の内新丸の内ビルディング（３階）
1006504	東京都	千代田区	丸の内新丸の内ビルディング（４階）
1006505	東京都	千代田区	丸の内新丸の内ビルディング（５階）
1006506	東京都	千代田区	丸の内新丸の内ビルディング（６階）
1006507	東京都	千代田区	丸の内新丸の内ビルディング（７階）
1006508	東京都	千代田区	丸の内新丸の内ビルディング（８階）
1006509	東京都	千代田区	丸の内新丸の内ビルディング（９階）
1006510	東京都	千代田区	丸の内新丸の内ビルディング（１０階）
1006511	東京都	千代田区	丸の内新丸の内ビルディング（１１階）
1006512	東京都	千代田区	丸の内新丸の内ビルディング（１２階）
1006513	東京都	千代田区	丸の内新丸の内ビルディング（１３階）
1006514	東京都	千代田区	丸の内新丸の内ビルディング（１４階）
1006515	東京都	千代田区	丸の内新丸の内ビルディング（１５階）
